,activity_type,altitude,ant_device_number,ant_network,ant_transmission_type,antplus_device_type,avg_cadence_position,avg_fractional_cadence,avg_heart_rate,avg_left_power_phase,avg_left_power_phase_peak,avg_power_position,avg_right_power_phase,avg_right_power_phase_peak,avg_running_cadence,avg_speed,avg_stance_time,avg_stance_time_balance,avg_stance_time_percent,avg_step_length,avg_vertical_oscillation,avg_vertical_ratio,battery_status,battery_voltage,cadence,cum_operating_time,data,device_index,device_type,distance,end_position_lat,end_position_long,enhanced_altitude,enhanced_avg_speed,enhanced_max_speed,enhanced_speed,event,event_group,event_type,first_lap_index,fractional_cadence,garmin_product,hardware_version,heart_rate,lap_trigger,local_timestamp,manufacturer,max_cadence_position,max_fractional_cadence,max_heart_rate,max_power_position,max_running_cadence,max_speed,message_index,name,nec_lat,nec_long,num_laps,num_sessions,position_lat,position_long,product,serial_number,software_version,source_type,speed,sport,stance_time,stance_time_balance,stance_time_percent,start_position_lat,start_position_long,start_time,step_length,sub_sport,swc_lat,swc_long,temperature,time_created,time_in_hr_zone,time_in_power_zone,timer_trigger,timestamp,total_ascent,total_calories,total_descent,total_distance,total_elapsed_time,total_strides,total_timer_time,total_training_effect,type,vertical_oscillation,vertical_ratio
0,running,256.4,,,,,,,,,,,,,,,,,,,,,,,88,,,,,1826.04,,,256.4,,,1.922,,,,,0.5,,,141,,,,,,,,,,,,,,,,492800764,-1146621049,,,,,1.922,,271.0,50.12,40.25,,,,667.0,,,,14,,,,,2019-01-01 17:03:15,,,,,,,,,,76.0,11.03
0,running,256.0,,,,,,,,,,,,,,,,,,,,,,,87,,,,,1828.39,,,256.0,,,1.997,,,,,0.0,,,141,,,,,,,,,,,,,,,,492800796,-1146620716,,,,,1.997,,276.0,50.12,40.25,,,,673.0,,,,14,,,,,2019-01-01 17:03:16,,,,,,,,,,77.0,11.03
0,running,255.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,1848.68,,,255.79999999999995,,,2.043,,,,,0.5,,,141,,,,,,,,,,,,,,,,492800140,-1146617985,,,,,2.043,,295.0,50.03,41.5,,,,729.0,,,,14,,,,,2019-01-01 17:03:25,,,,,,,,,,71.2,9.56
0,running,255.39999999999998,,,,,,,,,,,,,,,,,,,,,,,84,,,,,1864.59,,,255.39999999999998,,,1.913,,,,,0.5,,,142,,,,,,,,,,,,,,,,492798521,-1146617485,,,,,1.913,,302.0,50.31,42.75,,,,624.0,,,,14,,,,,2019-01-01 17:03:35,,,,,,,,,,66.2,10.34
0,running,255.60000000000002,,,,,,,,,,,,,,,,,,,,,,,84,,,,,1873.07,,,255.60000000000002,,,1.801,,,,,0.5,,,142,,,,,,,,,,,,,,,,492797658,-1146617046,,,,,1.801,,300.0,50.31,42.25,,,,598.0,,,,14,,,,,2019-01-01 17:03:41,,,,,,,,,,67.2,10.93
0,running,255.60000000000002,,,,,,,,,,,,,,,,,,,,,,,86,,,,,1894.58,,,255.60000000000002,,,1.745,,,,,0.5,,,143,,,,,,,,,,,,,,,,492795654,-1146615520,,,,,1.745,,287.0,50.43,41.0,,,,598.0,,,,14,,,,,2019-01-01 17:03:53,,,,,,,,,,69.2,11.59
0,running,255.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,1915.72,,,255.20000000000005,,,1.829,,,,,0.5,,,144,,,,,,,,,,,,,,,,492793570,-1146614224,,,,,1.829,,299.0,50.0,43.0,,,,664.0,,,,14,,,,,2019-01-01 17:04:04,,,,,,,,,,62.5,9.75
0,running,256.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,1935.94,,,256.20000000000005,,,1.754,,,,,0.0,,,145,,,,,,,,,,,,,,,,492791503,-1146613279,,,,,1.754,,303.0,50.0,43.25,,,,640.0,,,,14,,,,,2019-01-01 17:04:15,,,,,,,,,,64.2,9.75
0,running,256.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,1939.03,,,256.20000000000005,,,1.689,,,,,0.0,,,146,,,,,,,,,,,,,,,,492791167,-1146613230,,,,,1.689,,311.0,49.9,44.5,,,,598.0,,,,14,,,,,2019-01-01 17:04:17,,,,,,,,,,61.5,9.93
0,running,257.20000000000005,,,,,,,,,,,,,,,,,,,,,,,84,,,,,1951.38,,,257.20000000000005,,,1.624,,,,,0.5,,,148,,,,,,,,,,,,,,,,492789837,-1146612911,,,,,1.624,,305.0,50.12,42.25,,,,628.0,,,,14,,,,,2019-01-01 17:04:24,,,,,,,,,,84.7,12.18
0,running,257.4,,,,,,,,,,,,,,,,,,,,,,,85,,,,,1965.06,,,257.4,,,1.67,,,,,0.0,,,146,,,,,,,,,,,,,,,,492788643,-1146611773,,,,,1.67,,297.0,50.12,41.75,,,,627.0,,,,14,,,,,2019-01-01 17:04:31,,,,,,,,,,68.2,10.81
0,running,257.4,,,,,,,,,,,,,,,,,,,,,,,85,,,,,1973.9,,,257.4,,,1.68,,,,,0.5,,,148,,,,,,,,,,,,,,,,492787710,-1146611372,,,,,1.68,,294.0,50.21,42.0,,,,624.0,,,,14,,,,,2019-01-01 17:04:36,,,,,,,,,,66.2,10.62
0,running,256.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,1984.55,,,256.79999999999995,,,1.708,,,,,0.5,,,145,,,,,,,,,,,,,,,,492788549,-1146611244,,,,,1.708,,291.0,50.21,41.5,,,,607.0,,,,14,,,,,2019-01-01 17:04:44,,,,,,,,,,70.2,11.31
0,running,256.0,,,,,,,,,,,,,,,,,,,,,,,87,,,,,1999.12,,,256.0,,,1.857,,,,,0.0,,,146,,,,,,,,,,,,,,,,492790014,-1146611679,,,,,1.857,,289.0,50.03,42.0,,,,647.0,,,,15,,,,,2019-01-01 17:04:52,,,,,,,,,,68.2,10.53
0,running,256.0,,,,,,,,,,,,,,,,,,,,,,,88,,,,,2018.37,,,256.0,,,1.68,,,,,0.0,,,143,,,,,,,,,,,,,,,,492791908,-1146612305,,,,,1.68,,280.0,50.21,40.5,,,,566.0,,,,15,,,,,2019-01-01 17:05:04,,,,,,,,,,75.0,12.59
0,running,255.0,,,,,,,,,,,,,,,,,,,,,,,86,,,,,2025.58,,,255.0,,,1.838,,,,,0.0,,,144,,,,,,,,,,,,,,,,492792673,-1146612457,,,,,1.838,,281.0,50.12,40.25,,,,704.0,,,,15,,,,,2019-01-01 17:05:07,,,,,,,,,,76.0,12.09
0,running,254.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2042.96,,,254.0,,,1.922,,,,,0.5,,,145,,,,,,,,,,,,,,,,492794545,-1146612925,,,,,1.922,,288.0,50.21,41.0,,,,678.0,,,,15,,,,,2019-01-01 17:05:17,,,,,,,,,,72.2,10.15
0,running,254.60000000000002,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2055.22,,,254.60000000000002,,,1.773,,,,,0.0,,,147,,,,,,,,,,,,,,,,492795763,-1146613754,,,,,1.773,,293.0,50.21,42.25,,,,576.0,,,,15,,,,,2019-01-01 17:05:25,,,,,,,,,,64.2,10.93
0,running,255.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2061.31,,,255.0,,,1.736,,,,,0.5,,,147,,,,,,,,,,,,,,,,492796393,-1146613980,,,,,1.736,,296.0,50.21,42.25,,,,590.0,,,,15,,,,,2019-01-01 17:05:28,,,,,,,,,,74.0,11.03
0,running,255.0,,,,,,,,,,,,,,,,,,,,,,,91,,,,,2067.96,,,255.0,,,1.791,,,,,0.0,,,144,,,,,,,,,,,,,,,,492797112,-1146613995,,,,,1.791,,285.0,50.21,41.0,,,,610.0,,,,15,,,,,2019-01-01 17:05:31,,,,,,,,,,73.0,11.4
0,running,254.39999999999998,,,,,,,,,,,,,,,,,,,,,,,86,,,,,2088.37,,,254.39999999999998,,,1.922,,,,,0.5,,,143,,,,,,,,,,,,,,,,492799016,-1146612531,,,,,1.922,,279.0,50.21,40.0,,,,685.0,,,,15,,,,,2019-01-01 17:05:41,,,,,,,,,,75.0,10.71
0,running,253.79999999999995,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2095.4,,,253.79999999999995,,,1.875,,,,,0.0,,,144,,,,,,,,,,,,,,,,492799776,-1146612461,,,,,1.875,,285.0,50.21,41.25,,,,645.0,,,,15,,,,,2019-01-01 17:05:45,,,,,,,,,,69.2,10.62
0,running,252.79999999999995,,,,,,,,,,,,,,,,,,,,,,,90,,,,,2108.43,,,252.79999999999995,,,2.025,,,,,0.0,,,147,,,,,,,,,,,,,,,,492801182,-1146612602,,,,,2.025,,276.0,50.31,41.0,,,,700.0,,,,15,,,,,2019-01-01 17:05:51,,,,,,,,,,63.2,9.56
0,running,252.79999999999995,,,,,,,,,,,,,,,,,,,,,,,90,,,,,2110.33,,,252.79999999999995,,,2.025,,,,,0.0,,,146,,,,,,,,,,,,,,,,492801371,-1146612747,,,,,2.025,,277.0,50.43,41.25,,,,708.0,,,,15,,,,,2019-01-01 17:05:52,,,,,,,,,,63.2,9.06
0,running,253.79999999999995,,,,,,,,,,,,,,,,,,,,,,,89,,,,,2126.36,,,253.79999999999995,,,1.885,,,,,0.5,,,146,,,,,,,,,,,,,,,,492802219,-1146614748,,,,,1.885,,290.0,50.43,43.25,,,,628.0,,,,15,,,,,2019-01-01 17:06:01,,,,,,,,,,55.5,8.78
0,running,254.0,,,,,,,,,,,,,,,,,,,,,,,89,,,,,2128.35,,,254.0,,,1.885,,,,,0.0,,,146,,,,,,,,,,,,,,,,492802295,-1146615020,,,,,1.885,,290.0,50.43,42.75,,,,626.0,,,,15,,,,,2019-01-01 17:06:02,,,,,,,,,,58.5,9.06
0,running,255.0,,,,,,,,,,,,,,,,,,,,,,,88,,,,,2136.2,,,255.0,,,1.885,,,,,0.0,,,148,,,,,,,,,,,,,,,,492802240,-1146616114,,,,,1.885,,296.0,50.12,43.5,,,,656.0,,,,15,,,,,2019-01-01 17:06:07,,,,,,,,,,61.5,8.87
0,running,255.20000000000005,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2137.12,,,255.20000000000005,,,1.819,,,,,0.5,,,147,,,,,,,,,,,,,,,,492802242,-1146616232,,,,,1.819,,302.0,50.12,43.25,,,,646.0,,,,15,,,,,2019-01-01 17:06:10,,,,,,,,,,83.0,11.4
0,running,255.39999999999998,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2141.86,,,255.39999999999998,,,1.624,,,,,0.0,,,149,,,,,,,,,,,,,,,,492801784,-1146616467,,,,,1.624,,315.0,50.21,44.25,,,,477.0,,,,15,,,,,2019-01-01 17:06:14,,,,,,,,,,59.5,11.81
0,running,256.0,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2155.84,,,256.0,,,1.698,,,,,0.5,,,150,,,,,,,,,,,,,,,,492801708,-1146618472,,,,,1.698,,308.0,50.0,43.0,,,,596.0,,,,15,,,,,2019-01-01 17:06:21,,,,,,,,,,69.2,11.12
0,running,256.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2159.81,,,256.0,,,1.745,,,,,0.0,,,151,,,,,,,,,,,,,,,,492801884,-1146618985,,,,,1.745,,300.0,50.0,42.25,,,,613.0,,,,15,,,,,2019-01-01 17:06:23,,,,,,,,,,68.2,10.93
0,running,256.20000000000005,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2172.75,,,256.20000000000005,,,1.885,,,,,0.0,,,150,,,,,,,,,,,,,,,,492803067,-1146619875,,,,,1.885,,323.0,50.21,44.75,,,,699.0,,,,15,,,,,2019-01-01 17:06:29,,,,,,,,,,60.5,8.96
0,running,256.6,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2178.59,,,256.6,,,1.81,,,,,0.0,,,150,,,,,,,,,,,,,,,,492803285,-1146620759,,,,,1.81,,326.0,50.31,45.0,,,,651.0,,,,15,,,,,2019-01-01 17:06:33,,,,,,,,,,57.5,8.78
0,running,257.0,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2184.36,,,257.0,,,1.745,,,,,0.0,,,149,,,,,,,,,,,,,,,,492802675,-1146620693,,,,,1.745,,320.0,50.4,44.0,,,,605.0,,,,15,,,,,2019-01-01 17:06:37,,,,,,,,,,71.2,10.43
0,running,257.4,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2187.69,,,257.4,,,1.736,,,,,0.5,,,149,,,,,,,,,,,,,,,,492802371,-1146620923,,,,,1.736,,311.0,50.4,43.25,,,,594.0,,,,15,,,,,2019-01-01 17:06:39,,,,,,,,,,66.2,10.53
0,running,257.4,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2191.41,,,257.4,,,1.717,,,,,0.0,,,149,,,,,,,,,,,,,,,,492802210,-1146621402,,,,,1.717,,316.0,50.4,43.75,,,,600.0,,,,15,,,,,2019-01-01 17:06:41,,,,,,,,,,63.2,10.34
0,running,258.20000000000005,,,,,,,,,,,,,,,,,,,,,,,82,,,,,2197.17,,,258.20000000000005,,,1.689,,,,,0.0,,,151,,,,,,,,,,,,,,,,492802631,-1146621920,,,,,1.689,,325.0,50.0,44.75,,,,606.0,,,,15,,,,,2019-01-01 17:06:45,,,,,,,,,,64.2,10.43
0,running,258.0,,,,,,,,,,,,,,,,,,,,,,,86,,,,,2209.11,,,258.0,,,1.652,,,,,0.0,,,151,,,,,,,,,,,,,,,,492803878,-1146622398,,,,,1.652,,294.0,50.09,41.5,,,,577.0,,,,15,,,,,2019-01-01 17:06:53,,,,,,,,,,69.2,11.71
0,running,257.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2215.35,,,257.79999999999995,,,1.652,,,,,0.0,,,153,,,,,,,,,,,,,,,,492804001,-1146623274,,,,,1.652,,311.0,50.09,43.5,,,,599.0,,,,15,,,,,2019-01-01 17:06:57,,,,,,,,,,64.2,10.81
0,running,257.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,2217.47,,,257.79999999999995,,,1.624,,,,,0.5,,,153,,,,,,,,,,,,,,,,492803845,-1146623520,,,,,1.624,,318.0,50.0,44.0,,,,607.0,,,,15,,,,,2019-01-01 17:06:59,,,,,,,,,,62.5,10.34
0,running,259.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2238.23,,,259.20000000000005,,,1.633,,,,,0.5,,,156,,,,,,,,,,,,,,,,492801641,-1146623248,,,,,1.633,,308.0,49.78,43.75,,,,603.0,,,,15,,,,,2019-01-01 17:07:12,,,,,,,,,,61.5,10.25
0,running,259.6,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2241.5,,,259.6,,,1.633,,,,,0.5,,,156,,,,,,,,,,,,,,,,492801327,-1146623414,,,,,1.633,,312.0,50.0,44.0,,,,606.0,,,,15,,,,,2019-01-01 17:07:14,,,,,,,,,,62.5,10.25
0,running,259.6,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2244.64,,,259.6,,,1.624,,,,,0.0,,,156,,,,,,,,,,,,,,,,492801106,-1146623750,,,,,1.624,,313.0,50.21,44.25,,,,601.0,,,,15,,,,,2019-01-01 17:07:16,,,,,,,,,,60.5,10.03
0,running,260.0,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2249.82,,,260.0,,,1.605,,,,,0.5,,,158,,,,,,,,,,,,,,,,492801073,-1146624482,,,,,1.605,,321.0,50.31,44.75,,,,574.0,,,,15,,,,,2019-01-01 17:07:19,,,,,,,,,,58.5,10.03
0,running,260.20000000000005,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2253.99,,,260.20000000000005,,,1.614,,,,,0.5,,,158,,,,,,,,,,,,,,,,492801420,-1146624865,,,,,1.614,,322.0,50.31,44.5,,,,594.0,,,,15,,,,,2019-01-01 17:07:21,,,,,,,,,,60.5,10.34
0,running,260.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2275.86,,,260.20000000000005,,,1.801,,,,,0.0,,,157,,,,,,,,,,,,,,,,492803739,-1146625391,,,,,1.801,,296.0,50.5,42.25,,,,694.0,,,,15,,,,,2019-01-01 17:07:32,,,,,,,,,,69.2,10.15
0,running,260.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2284.72,,,260.0,,,1.829,,,,,0.0,,,156,,,,,,,,,,,,,,,,492804656,-1146625638,,,,,1.829,,296.0,50.59,42.0,,,,692.0,,,,15,,,,,2019-01-01 17:07:37,,,,,,,,,,69.2,9.75
0,running,259.6,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2288.77,,,259.6,,,1.81,,,,,0.0,,,155,,,,,,,,,,,,,,,,492804836,-1146626160,,,,,1.81,,309.0,50.68,43.75,,,,671.0,,,,15,,,,,2019-01-01 17:07:39,,,,,,,,,,67.2,9.75
0,running,259.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2292.08,,,259.79999999999995,,,1.81,,,,,0.5,,,155,,,,,,,,,,,,,,,,492804856,-1146626623,,,,,1.81,,321.0,50.78,45.0,,,,659.0,,,,15,,,,,2019-01-01 17:07:41,,,,,,,,,,58.5,9.37
0,running,260.0,,,,,,,,,,,,,,,,,,,,,,,91,,,,,2296.19,,,260.0,,,1.801,,,,,0.0,,,154,,,,,,,,,,,,,,,,492804626,-1146627127,,,,,1.801,,320.0,50.68,46.0,,,,618.0,,,,15,,,,,2019-01-01 17:07:44,,,,,,,,,,48.7,8.37
0,running,261.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2308.23,,,261.20000000000005,,,1.521,,,,,0.5,,,153,,,,,,,,,,,,,,,,492803353,-1146626976,,,,,1.521,,299.0,50.84,41.75,,,,529.0,,,,15,,,,,2019-01-01 17:07:53,,,,,,,,,,73.0,13.15
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2321.28,,,262.0,,,1.54,,,,,0.0,,,156,,,,,,,,,,,,,,,,492801915,-1146627061,,,,,1.54,,310.0,50.84,43.75,,,,564.0,,,,15,,,,,2019-01-01 17:08:01,,,,,,,,,,60.5,10.93
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2331.49,,,261.6,,,1.596,,,,,0.0,,,155,,,,,,,,,,,,,,,,492800816,-1146627147,,,,,1.596,,292.0,50.62,42.25,,,,604.0,,,,15,,,,,2019-01-01 17:08:06,,,,,,,,,,65.2,10.81
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2335.3,,,261.79999999999995,,,1.614,,,,,0.5,,,156,,,,,,,,,,,,,,,,492800492,-1146627481,,,,,1.614,,298.0,50.62,43.75,,,,606.0,,,,15,,,,,2019-01-01 17:08:08,,,,,,,,,,53.5,9.84
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,89,,,,,2338.36,,,262.4,,,1.605,,,,,0.5,,,158,,,,,,,,,,,,,,,,492800472,-1146627913,,,,,1.605,,303.0,50.62,45.0,,,,580.0,,,,15,,,,,2019-01-01 17:08:11,,,,,,,,,,50.7,9.06
0,running,263.6,,,,,,,,,,,,,,,,,,,,,,,89,,,,,2358.82,,,263.6,,,1.568,,,,,0.5,,,156,,,,,,,,,,,,,,,,492802585,-1146628512,,,,,1.568,,277.0,50.43,40.5,,,,568.0,,,,15,,,,,2019-01-01 17:08:23,,,,,,,,,,69.2,12.37
0,running,263.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2368.95,,,263.0,,,1.624,,,,,0.0,,,158,,,,,,,,,,,,,,,,492803639,-1146628892,,,,,1.624,,301.0,50.53,43.0,,,,601.0,,,,15,,,,,2019-01-01 17:08:29,,,,,,,,,,66.2,11.12
0,running,263.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2377.71,,,263.20000000000005,,,1.717,,,,,0.0,,,158,,,,,,,,,,,,,,,,492804171,-1146629967,,,,,1.717,,307.0,50.43,42.75,,,,642.0,,,,15,,,,,2019-01-01 17:08:34,,,,,,,,,,59.5,9.65
0,running,263.4,,,,,,,,,,,,,,,,,,,,,,,83,,,,,2380.11,,,263.4,,,1.708,,,,,0.5,,,157,,,,,,,,,,,,,,,,492804038,-1146630280,,,,,1.708,,322.0,50.53,50.0,,,,657.0,,,,15,,,,,2019-01-01 17:08:36,,,,,,,,,,57.5,9.06
0,running,264.6,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2390.94,,,264.6,,,1.633,,,,,0.0,,,157,,,,,,,,,,,,,,,,492802889,-1146630165,,,,,1.633,,312.0,50.53,43.25,,,,568.0,,,,15,,,,,2019-01-01 17:08:43,,,,,,,,,,71.2,11.59
0,running,264.79999999999995,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2394.49,,,264.79999999999995,,,1.642,,,,,0.5,,,157,,,,,,,,,,,,,,,,492802523,-1146630033,,,,,1.642,,299.0,50.53,42.0,,,,583.0,,,,15,,,,,2019-01-01 17:08:45,,,,,,,,,,73.0,11.9
0,running,265.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2416.22,,,265.20000000000005,,,1.764,,,,,0.5,,,156,,,,,,,,,,,,,,,,492800178,-1146630020,,,,,1.764,,298.0,50.81,42.5,,,,680.0,,,,15,,,,,2019-01-01 17:08:56,,,,,,,,,,64.2,9.84
0,running,265.20000000000005,,,,,,,,,,,,,,,,,,,,,,,86,,,,,2417.5,,,265.20000000000005,,,1.782,,,,,0.0,,,155,,,,,,,,,,,,,,,,492800046,-1146630100,,,,,1.782,,304.0,50.81,44.0,,,,695.0,,,,15,,,,,2019-01-01 17:08:57,,,,,,,,,,60.5,9.46
0,running,264.79999999999995,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2423.32,,,264.79999999999995,,,1.736,,,,,0.5,,,157,,,,,,,,,,,,,,,,492800010,-1146630920,,,,,1.736,,314.0,50.62,45.5,,,,595.0,,,,15,,,,,2019-01-01 17:09:01,,,,,,,,,,50.7,8.28
0,running,265.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2426.58,,,265.20000000000005,,,1.726,,,,,0.5,,,159,,,,,,,,,,,,,,,,492800237,-1146631281,,,,,1.726,,317.0,50.62,45.5,,,,571.0,,,,15,,,,,2019-01-01 17:09:03,,,,,,,,,,54.5,8.87
0,running,265.79999999999995,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2430.68,,,265.79999999999995,,,1.698,,,,,0.0,,,160,,,,,,,,,,,,,,,,492800655,-1146631461,,,,,1.698,,311.0,50.62,43.75,,,,570.0,,,,15,,,,,2019-01-01 17:09:05,,,,,,,,,,69.2,11.12
0,running,266.20000000000005,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2452.64,,,266.20000000000005,,,1.838,,,,,0.0,,,158,,,,,,,,,,,,,,,,492803016,-1146631583,,,,,1.838,,306.0,50.53,42.75,,,,685.0,,,,15,,,,,2019-01-01 17:09:16,,,,,,,,,,68.2,9.93
0,running,266.4,,,,,,,,,,,,,,,,,,,,,,,91,,,,,2471.09,,,266.4,,,1.903,,,,,0.5,,,155,,,,,,,,,,,,,,,,492804237,-1146633277,,,,,1.903,,313.0,50.31,45.25,,,,671.0,,,,15,,,,,2019-01-01 17:09:26,,,,,,,,,,43.7,7.68
0,running,266.79999999999995,,,,,,,,,,,,,,,,,,,,,,,92,,,,,2474.74,,,266.79999999999995,,,1.549,,,,,0.0,,,156,,,,,,,,,,,,,,,,492803869,-1146633462,,,,,1.549,,309.0,50.09,46.5,,,,422.0,,,,15,,,,,2019-01-01 17:09:29,,,,,,,,,,37.0,8.0
0,running,267.20000000000005,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2478.31,,,267.20000000000005,,,1.502,,,,,0.5,,,156,,,,,,,,,,,,,,,,492803478,-1146633455,,,,,1.502,,321.0,50.09,46.5,,,,456.0,,,,15,,,,,2019-01-01 17:09:32,,,,,,,,,,53.5,10.53
0,running,267.79999999999995,,,,,,,,,,,,,,,,,,,,,,,86,,,,,2481.18,,,267.79999999999995,,,1.334,,,,,0.0,,,156,,,,,,,,,,,,,,,,492803172,-1146633352,,,,,1.334,,311.0,50.0,44.75,,,,443.0,,,,15,,,,,2019-01-01 17:09:34,,,,,,,,,,53.5,11.71
0,running,267.79999999999995,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2498.64,,,267.79999999999995,,,1.624,,,,,0.5,,,156,,,,,,,,,,,,,,,,492801414,-1146632671,,,,,1.624,,300.0,49.78,43.0,,,,588.0,,,,15,,,,,2019-01-01 17:09:45,,,,,,,,,,53.5,10.25
0,running,267.6,,,,,,,,,,,,,,,,,,,,,,,88,,,,,2503.18,,,267.6,,,1.596,,,,,0.5,,,156,,,,,,,,,,,,,,,,492801084,-1146633158,,,,,1.596,,309.0,50.0,44.5,,,,549.0,,,,15,,,,,2019-01-01 17:09:48,,,,,,,,,,43.7,8.46
0,running,268.20000000000005,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2508.24,,,268.20000000000005,,,1.446,,,,,0.0,,,157,,,,,,,,,,,,,,,,492801075,-1146633885,,,,,1.446,,302.0,50.09,43.5,,,,489.0,,,,15,,,,,2019-01-01 17:09:51,,,,,,,,,,82.0,14.53
0,running,268.79999999999995,,,,,,,,,,,,,,,,,,,,,,,86,,,,,2511.5,,,268.79999999999995,,,1.53,,,,,0.0,,,159,,,,,,,,,,,,,,,,492801225,-1146634306,,,,,1.53,,307.0,50.18,43.75,,,,562.0,,,,15,,,,,2019-01-01 17:09:53,,,,,,,,,,51.7,12.37
0,running,269.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2515.0,,,269.0,,,1.549,,,,,0.5,,,159,,,,,,,,,,,,,,,,492801525,-1146634614,,,,,1.549,,313.0,49.96,44.25,,,,576.0,,,,15,,,,,2019-01-01 17:09:55,,,,,,,,,,59.5,10.71
0,running,269.4,,,,,,,,,,,,,,,,,,,,,,,84,,,,,2536.16,,,269.4,,,1.624,,,,,0.5,,,160,,,,,,,,,,,,,,,,492803685,-1146635527,,,,,1.624,,302.0,50.31,42.5,,,,619.0,,,,15,,,,,2019-01-01 17:10:07,,,,,,,,,,66.2,10.53
0,running,269.6,,,,,,,,,,,,,,,,,,,,,,,88,,,,,2543.41,,,269.6,,,1.642,,,,,0.0,,,159,,,,,,,,,,,,,,,,492804300,-1146636126,,,,,1.642,,295.0,50.31,42.5,,,,594.0,,,,15,,,,,2019-01-01 17:10:11,,,,,,,,,,61.5,10.25
0,running,269.6,,,,,,,,,,,,,,,,,,,,,,,85,,,,,2545.57,,,269.6,,,1.689,,,,,0.5,,,159,,,,,,,,,,,,,,,,492804362,-1146636480,,,,,1.689,,307.0,50.31,43.75,,,,593.0,,,,15,,,,,2019-01-01 17:10:13,,,,,,,,,,57.5,9.84
0,running,270.0,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2551.32,,,270.0,,,1.558,,,,,0.0,,,159,,,,,,,,,,,,,,,,492803920,-1146637091,,,,,1.558,,313.0,50.09,45.25,,,,516.0,,,,15,,,,,2019-01-01 17:10:18,,,,,,,,,,50.7,9.46
0,running,270.20000000000005,,,,,,,,,,,,,,,,,,,,,,,87,,,,,2552.28,,,270.20000000000005,,,1.558,,,,,0.0,,,160,,,,,,,,,,,,,,,,492803806,-1146637092,,,,,1.558,,315.0,50.0,45.5,,,,519.0,,,,15,,,,,2019-01-01 17:10:19,,,,,,,,,,51.7,9.65
0,running,271.0,,,,,,,,,,,,,,,,,,,,,,,91,,,,,2564.96,,,271.0,,,1.577,,,,,0.0,,,157,,,,,,,,,,,,,,,,492802533,-1146636557,,,,,1.577,,287.0,50.4,41.75,,,,557.0,,,,15,,,,,2019-01-01 17:10:27,,,,,,,,,,64.2,11.5
0,running,271.20000000000005,,,,,,,,,,,,,,,,,,,,,,,88,,,,,2568.64,,,271.20000000000005,,,1.624,,,,,0.0,,,156,,,,,,,,,,,,,,,,492802192,-1146636293,,,,,1.624,,284.0,50.28,41.0,,,,632.0,,,,15,,,,,2019-01-01 17:10:29,,,,,,,,,,65.2,11.21
