,distance,cadence,altitude,enhanced_speed,speed,heart_rate,step_length,fractional_cadence,stance_time_balance,stance_time_percent,timestamp,vertical_oscillation,vertical_ratio,run_number
0,8562.37,89,327.4,2.221,2.221,157,719.0,0.5,50.37,40.25,2019-01-08 13:48:08,72.2,9.84,10
0,8564.65,89,327.20000000000005,2.202,2.202,157,721.0,0.5,50.37,40.25,2019-01-08 13:48:09,72.2,9.75,10
0,8566.75,90,326.6,2.202,2.202,158,724.0,0.0,50.46,40.25,2019-01-08 13:48:10,70.2,9.56,10
0,8568.56,90,326.6,2.202,2.202,158,727.0,0.0,50.46,40.0,2019-01-08 13:48:11,69.2,9.37,10
0,8570.64,90,326.20000000000005,2.202,2.202,158,728.0,0.0,50.46,40.0,2019-01-08 13:48:12,69.2,9.37,10
0,8572.66,90,326.20000000000005,2.174,2.174,159,726.0,0.5,50.46,39.5,2019-01-08 13:48:13,70.2,9.46,10
0,8575.06,90,325.79999999999995,2.174,2.174,158,720.0,0.5,50.46,39.5,2019-01-08 13:48:14,71.2,9.75,10
0,8577.17,90,326.0,2.174,2.174,158,715.0,0.5,50.46,39.5,2019-01-08 13:48:15,72.2,9.93,10
0,8579.44,90,325.79999999999995,2.174,2.174,159,712.0,0.5,50.46,39.5,2019-01-08 13:48:16,72.2,9.93,10
0,8581.94,90,325.79999999999995,2.183,2.183,159,715.0,0.0,50.46,39.75,2019-01-08 13:48:17,72.2,9.84,10
0,8583.99,90,325.4,2.183,2.183,159,720.0,0.5,50.56,40.0,2019-01-08 13:48:18,71.2,9.65,10
0,8585.78,90,325.79999999999995,2.202,2.202,159,727.0,0.0,50.56,39.75,2019-01-08 13:48:19,71.2,9.56,10
0,8587.65,90,325.6,2.202,2.202,159,738.0,0.0,50.56,39.75,2019-01-08 13:48:20,71.2,9.56,10
0,8589.7,90,326.0,2.193,2.193,160,742.0,0.0,50.56,39.5,2019-01-08 13:48:21,71.2,9.56,10
0,8591.69,89,325.79999999999995,2.183,2.183,160,741.0,0.0,50.56,39.25,2019-01-08 13:48:22,74.0,9.84,10
0,8593.84,89,326.20000000000005,2.183,2.183,159,735.0,0.0,50.56,39.0,2019-01-08 13:48:23,75.0,9.84,10
0,8596.09,89,326.6,2.183,2.183,159,734.0,0.0,50.56,39.25,2019-01-08 13:48:24,74.0,9.93,10
0,8598.38,89,327.20000000000005,2.193,2.193,159,736.0,0.0,50.56,39.0,2019-01-08 13:48:25,76.0,10.03,10
0,8600.55,88,327.0,2.193,2.193,159,757.0,0.5,50.56,38.75,2019-01-08 13:48:26,77.0,9.84,10
0,8602.38,88,327.20000000000005,2.202,2.202,158,757.0,0.0,50.56,39.0,2019-01-08 13:48:27,75.0,9.84,10
0,8604.29,88,327.0,2.202,2.202,158,765.0,0.5,50.46,39.0,2019-01-08 13:48:28,75.0,9.56,10
0,8606.35,88,326.79999999999995,2.193,2.193,159,755.0,0.5,50.46,39.0,2019-01-08 13:48:29,75.0,9.65,10
0,8608.46,89,326.6,2.174,2.174,159,728.0,0.0,50.46,39.0,2019-01-08 13:48:30,74.0,9.84,10
0,8610.68,89,326.6,2.174,2.174,159,717.0,0.5,50.56,39.0,2019-01-08 13:48:31,73.0,9.84,10
0,8613.1,89,326.6,2.174,2.174,159,715.0,0.0,50.56,39.0,2019-01-08 13:48:32,73.0,9.93,10
0,8615.52,89,326.6,2.183,2.183,159,714.0,0.5,50.56,38.75,2019-01-08 13:48:33,73.0,10.03,10
0,8618.02,89,326.6,2.193,2.193,158,717.0,0.5,50.56,38.75,2019-01-08 13:48:34,73.0,10.15,10
0,8620.36,89,326.6,2.202,2.202,159,731.0,0.5,50.56,38.75,2019-01-08 13:48:35,75.0,10.03,10
0,8622.81,89,326.6,2.211,2.211,158,760.0,0.5,50.56,38.75,2019-01-08 13:48:36,75.0,9.84,10
0,8625.44,89,326.6,2.221,2.221,159,760.0,0.5,50.56,38.75,2019-01-08 13:48:37,74.0,9.84,10
0,8627.88,89,326.6,2.23,2.23,159,776.0,0.5,50.56,39.0,2019-01-08 13:48:38,72.2,9.37,10
0,8630.24,89,326.6,2.249,2.249,159,782.0,0.5,50.56,39.0,2019-01-08 13:48:39,72.2,9.15,10
0,8632.67,89,326.6,2.258,2.258,160,784.0,0.5,50.56,39.25,2019-01-08 13:48:40,72.2,9.06,10
0,8635.25,89,326.6,2.267,2.267,160,793.0,0.5,50.56,39.25,2019-01-08 13:48:41,72.2,8.87,10
0,8637.36,89,326.6,2.277,2.277,160,808.0,0.0,50.56,39.25,2019-01-08 13:48:42,73.0,8.96,10
0,8640.43,88,326.79999999999995,2.277,2.277,160,814.0,0.5,50.56,39.25,2019-01-08 13:48:43,75.0,9.06,10
0,8642.7,88,326.79999999999995,2.286,2.286,159,809.0,0.5,50.56,39.25,2019-01-08 13:48:44,77.0,9.15,10
0,8645.61,89,327.0,2.286,2.286,160,796.0,0.0,50.56,39.5,2019-01-08 13:48:45,75.0,9.15,10
0,8647.97,89,327.0,2.295,2.295,160,797.0,0.0,50.56,39.25,2019-01-08 13:48:46,75.0,9.15,10
0,8650.93,89,327.20000000000005,2.305,2.305,160,805.0,0.0,50.56,39.0,2019-01-08 13:48:47,75.0,9.25,10
0,8653.5,89,327.4,2.305,2.305,160,808.0,0.0,50.56,39.0,2019-01-08 13:48:48,77.0,9.15,10
0,8657.14,89,327.4,2.314,2.314,160,807.0,0.0,50.56,38.75,2019-01-08 13:48:49,77.0,9.25,10
0,8659.87,88,327.79999999999995,2.323,2.323,160,810.0,0.5,50.56,38.75,2019-01-08 13:48:50,78.0,9.37,10
0,8662.68,88,327.79999999999995,2.351,2.351,161,818.0,0.5,50.56,39.0,2019-01-08 13:48:51,78.0,9.15,10
0,8664.99,88,328.20000000000005,2.361,2.361,161,827.0,0.5,50.56,39.25,2019-01-08 13:48:52,76.0,9.06,10
0,8667.17,88,328.0,2.361,2.361,160,875.0,0.5,50.56,39.25,2019-01-08 13:48:53,76.0,8.87,10
0,8669.35,88,327.79999999999995,2.361,2.361,161,866.0,0.5,50.56,39.25,2019-01-08 13:48:54,76.0,8.59,10
0,8671.61,90,327.4,2.342,2.342,160,861.0,0.0,50.56,39.5,2019-01-08 13:48:55,71.2,8.37,10
0,8673.87,90,327.20000000000005,2.333,2.333,160,758.0,0.5,50.56,39.5,2019-01-08 13:48:56,70.2,8.28,10
0,8676.15,92,326.79999999999995,2.333,2.333,159,746.0,0.0,50.56,40.0,2019-01-08 13:48:57,67.2,8.37,10
0,8678.53,93,326.79999999999995,2.333,2.333,159,741.0,0.0,50.65,39.75,2019-01-08 13:48:58,66.2,8.37,10
0,8680.7,94,326.79999999999995,2.333,2.333,159,728.0,0.5,50.65,40.25,2019-01-08 13:48:59,63.2,8.28,10
0,8682.82,95,326.6,2.351,2.351,160,731.0,0.5,50.78,40.25,2019-01-08 13:49:00,61.5,8.18,10
0,8684.99,95,326.6,2.351,2.351,160,732.0,0.5,50.87,40.5,2019-01-08 13:49:01,61.5,8.18,10
0,8687.14,100,326.4,2.342,2.342,160,714.0,0.5,50.96,40.75,2019-01-08 13:49:02,59.5,8.0,10
0,8689.29,101,326.20000000000005,2.342,2.342,160,697.0,0.5,50.96,41.0,2019-01-08 13:49:03,54.5,7.9,10
0,8691.14,101,326.4,2.342,2.342,159,701.0,0.0,51.06,41.25,2019-01-08 13:49:04,54.5,7.81,10
0,8693.77,100,326.4,2.342,2.342,159,695.0,0.0,51.06,40.5,2019-01-08 13:49:05,56.5,8.18,10
0,8696.38,99,326.6,2.342,2.342,158,704.0,0.0,51.06,39.5,2019-01-08 13:49:06,66.2,8.37,10
0,8698.84,98,327.20000000000005,2.351,2.351,158,698.0,0.5,50.96,39.25,2019-01-08 13:49:07,64.2,8.46,10
0,8701.33,98,327.4,2.398,2.398,159,701.0,0.5,50.87,38.75,2019-01-08 13:49:08,63.2,8.46,10
0,8703.64,98,327.6,2.407,2.407,159,731.0,0.5,50.78,38.75,2019-01-08 13:49:09,63.2,8.59,10
0,8705.94,98,327.6,2.426,2.426,159,753.0,0.5,50.78,38.75,2019-01-08 13:49:10,63.2,8.59,10
0,8708.46,97,327.6,2.426,2.426,159,753.0,0.5,50.78,39.25,2019-01-08 13:49:11,56.5,8.18,10
0,8710.77,99,327.4,2.426,2.426,160,751.0,0.0,50.78,39.75,2019-01-08 13:49:12,54.5,8.0,10
0,8713.18,99,327.20000000000005,2.426,2.426,160,748.0,0.5,50.78,40.0,2019-01-08 13:49:13,56.5,7.9,10
0,8715.35,98,327.0,2.426,2.426,160,748.0,0.5,50.78,39.5,2019-01-08 13:49:14,60.5,7.9,10
0,8717.62,97,326.79999999999995,2.426,2.426,161,754.0,0.0,50.78,39.25,2019-01-08 13:49:15,74.0,8.37,10
0,8720.36,96,326.6,2.389,2.389,161,745.0,0.5,50.78,39.25,2019-01-08 13:49:16,72.2,8.59,10
0,8722.83,97,326.6,2.389,2.389,162,720.0,0.0,50.78,38.75,2019-01-08 13:49:17,68.2,8.78,10
0,8725.19,97,326.6,2.389,2.389,162,714.0,0.0,50.78,38.5,2019-01-08 13:49:18,68.2,8.96,10
0,8727.93,96,326.6,2.389,2.389,162,720.0,0.5,50.78,38.25,2019-01-08 13:49:19,68.2,9.06,10
0,8729.84,96,326.79999999999995,2.398,2.398,163,724.0,0.5,50.78,38.5,2019-01-08 13:49:20,68.2,9.06,10
0,8732.17,96,327.0,2.389,2.389,164,729.0,0.5,50.78,38.5,2019-01-08 13:49:21,67.2,8.78,10
0,8734.31,96,327.0,2.379,2.379,164,734.0,0.0,50.78,38.75,2019-01-08 13:49:22,64.2,8.59,10
0,8736.48,96,327.0,2.379,2.379,164,741.0,0.0,50.87,38.75,2019-01-08 13:49:23,64.2,8.78,10
0,8738.89,95,326.79999999999995,2.361,2.361,163,738.0,0.0,50.87,38.25,2019-01-08 13:49:24,67.2,8.87,10
0,8740.81,95,326.79999999999995,2.361,2.361,164,731.0,0.0,50.87,38.25,2019-01-08 13:49:25,67.2,8.87,10
0,8742.84,96,326.79999999999995,2.361,2.361,164,723.0,0.0,50.87,38.5,2019-01-08 13:49:26,65.2,8.87,10
0,8745.19,97,326.79999999999995,2.333,2.333,164,709.0,0.5,50.78,38.5,2019-01-08 13:49:27,65.2,8.96,10
0,8747.48,97,326.79999999999995,2.323,2.323,165,693.0,0.5,50.78,38.25,2019-01-08 13:49:28,66.2,9.25,10
0,8750.11,97,326.6,2.314,2.314,165,671.0,0.5,50.78,38.75,2019-01-08 13:49:29,63.2,9.15,10
0,8752.28,99,326.6,2.323,2.323,165,667.0,0.0,50.65,39.0,2019-01-08 13:49:30,56.5,8.87,10
0,8754.25,100,326.6,2.323,2.323,166,678.0,0.0,50.56,39.0,2019-01-08 13:49:31,56.5,8.78,10
0,8756.62,100,326.4,2.305,2.305,165,694.0,0.0,50.56,39.25,2019-01-08 13:49:32,57.5,9.06,10
0,8758.76,89,326.20000000000005,2.286,2.286,165,720.0,0.5,50.56,38.75,2019-01-08 13:49:33,83.0,9.65,10
0,8760.81,89,326.20000000000005,2.258,2.258,166,706.0,0.5,50.56,38.75,2019-01-08 13:49:34,83.0,9.84,10
0,8762.86,91,326.0,2.193,2.193,165,687.0,0.5,50.56,38.75,2019-01-08 13:49:35,73.0,9.75,10
0,8765.07,93,326.20000000000005,2.099,2.099,165,671.0,0.0,50.56,38.75,2019-01-08 13:49:36,65.2,9.75,10
0,8767.12,93,326.20000000000005,2.099,2.099,166,644.0,0.5,50.46,39.25,2019-01-08 13:49:37,63.2,9.75,10
0,8769.64,94,326.20000000000005,2.099,2.099,165,636.0,0.0,50.46,39.25,2019-01-08 13:49:38,63.2,9.84,10
0,8772.18,94,326.6,2.118,2.118,166,645.0,0.5,50.56,39.25,2019-01-08 13:49:39,63.2,9.84,10
0,8774.41,94,326.79999999999995,2.165,2.165,166,671.0,0.0,50.56,39.25,2019-01-08 13:49:40,65.2,9.75,10
0,8776.35,94,326.79999999999995,2.165,2.165,165,688.0,0.0,50.56,39.25,2019-01-08 13:49:41,65.2,9.37,10
0,8778.6,95,326.79999999999995,2.155,2.155,166,690.0,0.0,50.65,39.5,2019-01-08 13:49:42,63.2,9.15,10
0,8781.21,95,326.6,2.137,2.137,165,689.0,0.0,50.65,39.5,2019-01-08 13:49:43,63.2,9.25,10
0,8783.46,94,326.6,2.137,2.137,165,685.0,0.5,50.65,39.5,2019-01-08 13:49:44,65.2,9.56,10
0,8785.88,93,326.6,2.146,2.146,165,682.0,0.5,50.65,39.5,2019-01-08 13:49:45,66.2,9.46,10
0,8788.2,93,326.6,2.146,2.146,165,687.0,0.5,50.65,39.5,2019-01-08 13:49:46,65.2,9.25,10
0,8790.52,92,326.4,2.155,2.155,166,692.0,0.0,50.65,39.75,2019-01-08 13:49:47,65.2,9.25,10
0,8792.99,91,326.6,2.165,2.165,166,699.0,0.5,50.65,40.0,2019-01-08 13:49:48,65.2,9.25,10
0,8795.58,91,326.6,2.174,2.174,166,707.0,0.0,50.65,40.5,2019-01-08 13:49:49,66.2,9.15,10
0,8798.19,92,326.6,2.202,2.202,165,707.0,0.5,50.65,40.75,2019-01-08 13:49:50,64.2,9.15,10
0,8800.85,93,326.79999999999995,2.221,2.221,166,715.0,0.0,50.65,40.5,2019-01-08 13:49:51,63.2,8.68,10
0,8803.58,93,326.79999999999995,2.249,2.249,165,727.0,0.5,50.65,40.5,2019-01-08 13:49:52,61.5,8.46,10
0,8806.35,93,326.79999999999995,2.277,2.277,166,740.0,0.5,50.65,40.25,2019-01-08 13:49:53,60.5,8.37,10
0,8809.52,93,326.79999999999995,2.295,2.295,166,758.0,0.5,50.65,40.0,2019-01-08 13:49:54,63.2,8.37,10
0,8812.54,92,326.79999999999995,2.323,2.323,166,775.0,0.5,50.65,40.0,2019-01-08 13:49:55,66.2,8.28,10
0,8815.57,92,326.79999999999995,2.37,2.37,165,805.0,0.0,50.78,39.5,2019-01-08 13:49:56,67.2,8.28,10
0,8818.38,91,327.20000000000005,2.407,2.407,165,834.0,0.5,50.9,39.75,2019-01-08 13:49:57,67.2,8.0,10
0,8821.03,91,327.0,2.435,2.435,165,847.0,0.5,50.9,40.0,2019-01-08 13:49:58,65.2,7.81,10
0,8823.44,92,327.20000000000005,2.482,2.482,165,855.0,0.0,50.81,40.25,2019-01-08 13:49:59,63.2,7.59,10
0,8826.28,92,327.20000000000005,2.491,2.491,166,860.0,0.0,50.81,40.0,2019-01-08 13:50:00,66.2,7.59,10
0,8828.97,92,327.4,2.501,2.501,165,854.0,0.0,50.71,40.0,2019-01-08 13:50:01,66.2,7.68,10
0,8831.94,92,327.20000000000005,2.538,2.538,165,851.0,0.5,50.71,39.5,2019-01-08 13:50:02,66.2,7.68,10
0,8834.45,92,327.20000000000005,2.557,2.557,165,854.0,0.0,50.71,39.5,2019-01-08 13:50:03,67.2,7.68,10
0,8839.65,91,326.79999999999995,2.594,2.594,164,855.0,0.5,50.71,39.25,2019-01-08 13:50:05,70.2,8.0,10
0,8842.27,91,326.79999999999995,2.594,2.594,163,854.0,0.5,50.71,39.25,2019-01-08 13:50:06,72.2,8.09,10
0,8844.97,91,326.79999999999995,2.594,2.594,163,855.0,0.5,50.71,38.75,2019-01-08 13:50:07,72.2,8.09,10
0,8847.65,91,326.79999999999995,2.613,2.613,163,854.0,0.5,50.71,39.0,2019-01-08 13:50:08,71.2,8.09,10
0,8850.26,91,326.79999999999995,2.622,2.622,163,850.0,0.5,50.62,38.5,2019-01-08 13:50:09,71.2,8.0,10
0,8852.65,92,326.79999999999995,2.622,2.622,163,847.0,0.0,50.53,39.25,2019-01-08 13:50:10,68.2,7.9,10
0,8855.54,92,327.0,2.622,2.622,162,851.0,0.0,50.53,39.0,2019-01-08 13:50:11,69.2,7.9,10
0,8857.65,91,327.20000000000005,2.622,2.622,163,854.0,0.5,50.53,38.75,2019-01-08 13:50:12,70.2,8.0,10
0,8860.3,91,327.20000000000005,2.622,2.622,162,851.0,0.5,50.53,39.0,2019-01-08 13:50:13,71.2,8.09,10
0,8862.68,91,327.6,2.594,2.594,162,851.0,0.5,50.53,39.25,2019-01-08 13:50:14,71.2,8.09,10
0,8865.01,91,327.6,2.585,2.585,162,848.0,0.0,50.53,39.25,2019-01-08 13:50:15,71.2,8.09,10
0,8867.39,90,328.0,2.557,2.557,163,844.0,0.5,50.53,39.0,2019-01-08 13:50:16,74.0,8.46,10
0,8870.26,90,327.79999999999995,2.547,2.547,163,829.0,0.5,50.43,38.75,2019-01-08 13:50:17,75.0,8.68,10
0,8872.59,90,328.20000000000005,2.547,2.547,163,822.0,0.5,50.43,38.5,2019-01-08 13:50:18,75.0,8.78,10
0,8875.15,90,328.0,2.575,2.575,163,819.0,0.5,50.43,38.5,2019-01-08 13:50:19,75.0,8.87,10
0,8877.51,90,328.20000000000005,2.575,2.575,163,837.0,0.0,50.43,38.5,2019-01-08 13:50:20,75.0,8.68,10
0,8880.08,90,328.0,2.566,2.566,163,839.0,0.0,50.43,38.75,2019-01-08 13:50:21,74.0,8.68,10
0,8882.34,90,328.20000000000005,2.575,2.575,164,844.0,0.5,50.31,38.75,2019-01-08 13:50:22,74.0,8.68,10
0,8884.75,90,327.79999999999995,2.566,2.566,164,843.0,0.5,50.31,38.75,2019-01-08 13:50:23,73.0,8.59,10
0,8887.23,91,328.0,2.557,2.557,164,832.0,0.0,50.43,38.75,2019-01-08 13:50:24,71.2,8.37,10
0,8889.79,91,327.79999999999995,2.557,2.557,165,828.0,0.5,50.43,38.75,2019-01-08 13:50:25,71.2,8.46,10
0,8892.23,91,328.0,2.557,2.557,164,823.0,0.5,50.43,38.75,2019-01-08 13:50:26,72.2,8.59,10
0,8894.91,92,328.0,2.557,2.557,164,817.0,0.0,50.53,39.0,2019-01-08 13:50:27,71.2,8.59,10
0,8897.73,92,328.0,2.557,2.557,164,815.0,0.5,50.53,39.0,2019-01-08 13:50:28,71.2,8.59,10
0,8900.46,92,328.0,2.575,2.575,165,817.0,0.5,50.53,38.75,2019-01-08 13:50:29,70.2,8.59,10
0,8903.12,92,327.79999999999995,2.603,2.603,164,827.0,0.5,50.53,38.75,2019-01-08 13:50:30,70.2,8.28,10
0,8905.59,94,327.79999999999995,2.613,2.613,164,836.0,0.0,50.53,38.75,2019-01-08 13:50:31,69.2,8.18,10
0,8907.99,93,327.79999999999995,2.622,2.622,165,873.0,0.5,50.53,38.5,2019-01-08 13:50:32,70.2,8.09,10
0,8910.37,93,327.79999999999995,2.622,2.622,165,875.0,0.0,50.53,38.25,2019-01-08 13:50:33,71.2,8.09,10
0,8912.9,93,327.6,2.622,2.622,165,864.0,0.5,50.53,38.25,2019-01-08 13:50:34,73.0,8.28,10
0,8915.5,93,327.6,2.622,2.622,165,856.0,0.0,50.53,38.0,2019-01-08 13:50:35,76.0,8.46,10
0,8918.09,92,327.4,2.622,2.622,164,856.0,0.0,50.53,37.75,2019-01-08 13:50:36,77.0,8.68,10
0,8920.83,91,327.79999999999995,2.631,2.631,164,856.0,0.5,50.43,37.5,2019-01-08 13:50:37,77.0,8.68,10
0,8923.3,91,327.79999999999995,2.641,2.641,164,861.0,0.5,50.43,37.75,2019-01-08 13:50:38,77.0,8.68,10
0,8925.96,91,328.0,2.641,2.641,164,878.0,0.5,50.43,37.75,2019-01-08 13:50:39,77.0,8.68,10
0,8928.46,91,328.0,2.65,2.65,163,887.0,0.0,50.53,37.5,2019-01-08 13:50:40,77.0,8.68,10
0,8930.91,91,328.0,2.65,2.65,163,889.0,0.5,50.53,37.5,2019-01-08 13:50:41,78.0,8.68,10
0,8933.35,92,327.79999999999995,2.65,2.65,162,887.0,0.0,50.53,37.75,2019-01-08 13:50:42,76.0,8.37,10
0,8935.5,92,327.79999999999995,2.65,2.65,163,887.0,0.5,50.65,37.5,2019-01-08 13:50:43,75.0,8.37,10
0,8937.5,92,327.79999999999995,2.65,2.65,164,885.0,0.0,50.65,37.5,2019-01-08 13:50:44,75.0,8.37,10
0,8939.71,92,327.79999999999995,2.641,2.641,164,877.0,0.0,50.65,37.25,2019-01-08 13:50:45,76.0,8.59,10
0,8942.07,91,327.6,2.631,2.631,164,855.0,0.5,50.53,37.25,2019-01-08 13:50:46,79.0,8.87,10
0,8944.41,91,327.4,2.622,2.622,164,828.0,0.5,50.53,37.0,2019-01-08 13:50:47,80.0,9.15,10
0,8946.54,91,327.4,2.613,2.613,165,822.0,0.5,50.43,37.25,2019-01-08 13:50:48,80.0,9.46,10
0,8948.77,91,327.4,2.603,2.603,164,816.0,0.0,50.31,37.5,2019-01-08 13:50:49,81.0,9.46,10
0,8951.03,91,327.4,2.603,2.603,166,810.0,0.0,50.31,37.5,2019-01-08 13:50:50,80.0,9.56,10
0,8953.49,91,327.0,2.585,2.585,166,800.0,0.0,50.31,37.5,2019-01-08 13:50:51,79.0,9.65,10
0,8955.73,91,327.20000000000005,2.585,2.585,166,793.0,0.0,50.31,37.5,2019-01-08 13:50:52,78.0,9.56,10
0,8957.83,91,327.20000000000005,2.575,2.575,167,790.0,0.5,50.31,37.75,2019-01-08 13:50:53,78.0,9.65,10
0,8960.2,91,327.4,2.575,2.575,167,788.0,0.5,50.31,37.75,2019-01-08 13:50:54,79.0,9.75,10
0,8962.42,91,327.20000000000005,2.557,2.557,167,788.0,0.5,50.31,37.75,2019-01-08 13:50:55,79.0,9.75,10
0,8964.59,91,327.6,2.557,2.557,168,781.0,0.5,50.43,37.75,2019-01-08 13:50:56,78.0,9.84,10
0,8966.79,92,327.4,2.547,2.547,168,779.0,0.0,50.43,37.5,2019-01-08 13:50:57,78.0,9.84,10
0,8968.81,92,327.6,2.538,2.538,168,772.0,0.0,50.43,37.0,2019-01-08 13:50:58,78.0,10.03,10
0,8971.25,92,327.6,2.529,2.529,168,765.0,0.0,50.43,37.25,2019-01-08 13:50:59,79.0,10.03,10
0,8973.71,92,327.6,2.51,2.51,169,762.0,0.0,50.43,37.0,2019-01-08 13:51:00,79.0,10.25,10
0,8976.14,92,327.4,2.501,2.501,169,750.0,0.0,50.31,37.0,2019-01-08 13:51:01,80.0,10.43,10
0,8978.67,92,327.4,2.491,2.491,169,747.0,0.0,50.31,37.25,2019-01-08 13:51:02,79.0,10.34,10
0,8980.97,92,327.20000000000005,2.491,2.491,169,742.0,0.0,50.31,37.0,2019-01-08 13:51:03,79.0,10.34,10
0,8983.43,92,327.20000000000005,2.491,2.491,170,743.0,0.0,50.31,37.0,2019-01-08 13:51:04,79.0,10.34,10
0,8985.99,92,327.0,2.482,2.482,171,745.0,0.5,50.43,37.25,2019-01-08 13:51:05,78.0,9.93,10
0,8988.59,93,327.0,2.482,2.482,170,750.0,0.0,50.43,37.75,2019-01-08 13:51:06,74.0,9.84,10
0,8991.09,93,327.0,2.482,2.482,170,759.0,0.0,50.53,38.0,2019-01-08 13:51:07,74.0,9.75,10
0,8993.67,92,327.0,2.482,2.482,171,770.0,0.5,50.62,37.75,2019-01-08 13:51:08,76.0,9.84,10
0,8995.96,93,327.20000000000005,2.482,2.482,170,771.0,0.0,50.62,37.75,2019-01-08 13:51:09,77.0,9.84,10
0,8998.34,93,327.20000000000005,2.482,2.482,170,776.0,0.0,50.62,37.75,2019-01-08 13:51:10,76.0,9.75,10
0,9001.09,92,327.4,2.482,2.482,169,779.0,0.5,50.62,37.75,2019-01-08 13:51:11,76.0,9.75,10
0,9003.85,93,327.4,2.482,2.482,170,779.0,0.0,50.62,37.5,2019-01-08 13:51:12,76.0,9.65,10
