activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,run_number,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
running,321.4,86,2801.95,321.4,2.902,0.5,171,492223591,-1145718423,20,2.902,260,50.28,37.5,1003,22,1/3/19 22:44,88.7,8.87
running,321.4,86,2804.85,321.4,2.902,0,170,492223358,-1145718149,20,2.902,260,50.4,37.5,1012,22,1/3/19 22:44,92.7,8.87
running,321.4,86,2807.83,321.4,2.893,0,170,492223129,-1145717853,20,2.893,260,50.4,37.5,1014,22,1/3/19 22:44,92.7,8.96
running,321.4,85,2810.89,321.4,2.902,0.5,170,492222886,-1145717558,20,2.902,260,50.5,37.25,1010,22,1/3/19 22:44,95.5,9.06
running,321.6,86,2816.79,321.6,2.911,0,170,492222487,-1145716905,20,2.911,260,50.5,37.5,1014,22,1/3/19 22:44,93.7,8.96
running,321.6,86,2819.56,321.6,2.911,0.5,171,492222298,-1145716601,20,2.911,260,50.4,37.25,1019,22,1/3/19 22:44,92.7,8.87
running,321.4,87,2825.3,321.4,2.911,0.5,170,492221876,-1145716004,20,2.911,260,50.4,37.75,1012,22,1/3/19 22:44,89.7,8.78
running,321.4,87,2828.3,321.4,2.911,0.5,171,492221650,-1145715699,20,2.911,261,50.4,37.75,1010,22,1/3/19 22:44,91.7,8.87
running,321.4,87,2831.15,321.4,2.911,0,171,492221425,-1145715425,20,2.911,261,50.5,37.75,1009,22,1/3/19 22:44,91.7,8.87
running,321.6,87,2837.36,321.6,2.911,0.5,170,492220886,-1145714901,20,2.911,261,50.5,38,991,22,1/3/19 22:44,88.7,8.78
running,321.6,87,2840.18,321.6,2.911,0.5,170,492220660,-1145714633,20,2.911,261,50.5,37.75,986,22,1/3/19 22:44,88.7,8.78
running,321.8,87,2843.16,321.8,2.911,0,170,492220405,-1145714377,20,2.911,262,50.5,37.75,995,22,1/3/19 22:44,88.7,8.78
running,322,86,2845.88,322,2.911,0,170,492220173,-1145714142,20,2.911,262,50.59,37.75,1016,22,1/3/19 22:44,90.7,8.78
running,322,86,2851.4,322,2.911,0.5,170,492219677,-1145713708,20,2.911,262,50.59,37.75,1018,22,1/3/19 22:44,89.7,8.68
running,322,86,2854.2,322,2.911,0.5,169,492219444,-1145713458,20,2.911,264,50.59,38,1016,22,1/3/19 22:44,89.7,8.68
running,322,86,2856.85,322,2.893,0,168,492219244,-1145713189,20,2.893,265,50.59,38,1009,22,1/3/19 22:44,88.7,8.68
running,322,85,2859.33,322,2.893,0.5,169,492219017,-1145713002,20,2.893,266,50.59,38,992,22,1/3/19 22:45,88.7,8.78
running,322,86,2861.88,322,2.883,0,169,492218778,-1145712823,20,2.883,265,50.59,37.75,972,22,1/3/19 22:45,88.7,8.96
running,322,85,2864.46,322,2.874,0.5,169,492218520,-1145712689,20,2.874,263,50.59,37.5,972,22,1/3/19 22:45,91.7,8.96
running,322.2,85,2867.07,322.2,2.865,0.5,169,492218261,-1145712549,20,2.865,263,50.59,37.5,958,22,1/3/19 22:45,91.7,9.15
running,322.4,85,2869.66,322.4,2.855,0.5,169,492218008,-1145712393,20,2.855,265,50.59,37.75,958,22,1/3/19 22:45,90.7,9.15
running,322.6,85,2872.39,322.6,2.846,0.5,169,492217731,-1145712263,20,2.846,264,50.59,37.75,948,22,1/3/19 22:45,90.7,9.25
running,322.6,86,2877.75,322.6,2.818,0,169,492217185,-1145712024,20,2.818,262,50.5,37.5,931,22,1/3/19 22:45,88.7,9.37
running,322.6,86,2880.46,322.6,2.725,0.5,169,492216899,-1145711954,20,2.725,261,50.5,37.75,931,22,1/3/19 22:45,87.7,9.25
running,322.8,86,2883.05,322.8,2.725,0.5,168,492216624,-1145711887,20,2.725,261,50.5,37.75,929,22,1/3/19 22:45,87.7,9.25
running,322.6,87,2885.82,322.6,2.725,0,168,492216331,-1145711815,20,2.725,261,50.5,37.75,931,22,1/3/19 22:45,87.7,9.15
running,322.6,86,2888.69,322.6,2.762,0.5,167,492216029,-1145711738,20,2.762,261,50.5,37.75,934,22,1/3/19 22:45,89.7,9.25
running,322.6,86,2891.63,322.6,2.762,0.5,167,492215718,-1145711666,20,2.762,261,50.4,37.75,934,22,1/3/19 22:45,89.7,9.15
running,322.4,87,2897.63,322.4,2.865,0,167,492215080,-1145711531,20,2.865,259,50.4,37.5,941,22,1/3/19 22:45,87.7,9.06
running,322.4,87,2900.45,322.4,2.939,0,166,492214779,-1145711485,20,2.939,258,50.4,37.5,967,22,1/3/19 22:45,88.7,9.06
running,322.4,87,2903.19,322.4,2.865,0,166,492214490,-1145711419,20,2.865,258,50.4,37.5,966,22,1/3/19 22:45,88.7,9.06
running,322.4,87,2906.15,322.4,2.855,0.5,166,492214174,-1145711363,20,2.855,257,50.4,37.5,971,22,1/3/19 22:45,88.7,8.96
running,322.6,87,2909.15,322.6,2.855,0.5,165,492213855,-1145711301,20,2.855,257,50.4,37.5,973,22,1/3/19 22:45,86.7,8.87
running,322.6,87,2912.26,322.6,2.855,0.5,166,492213525,-1145711232,20,2.855,258,50.4,37.75,970,22,1/3/19 22:45,84.7,8.87
running,322.8,88,2915.22,322.8,2.902,0,167,492213218,-1145711121,20,2.902,257,50.53,37.75,971,22,1/3/19 22:45,87.7,9.06
running,322.6,87,2921.48,322.6,2.948,0,166,492212553,-1145710984,20,2.948,257,50.53,37.5,1011,22,1/3/19 22:45,97.5,9.06
running,322.6,87,2924.57,322.6,2.967,0,167,492212228,-1145710891,20,2.967,256,50.53,37.25,1014,22,1/3/19 22:45,95.5,8.96
running,322.6,87,2927.75,322.6,2.976,0.5,167,492211901,-1145710761,20,2.976,256,50.53,37.25,1020,22,1/3/19 22:45,94.5,8.96
running,322.6,87,2930.93,322.6,2.976,0.5,167,492211580,-1145710605,20,2.976,256,50.53,37.25,1021,22,1/3/19 22:45,93.7,8.87
running,322.6,87,2933.9,322.6,2.986,0.5,166,492211283,-1145710451,20,2.986,256,50.53,37.25,1031,22,1/3/19 22:45,92.7,8.87
running,322.6,87,2937,322.6,2.986,0.5,166,492210967,-1145710310,20,2.986,255,50.53,37.25,1029,22,1/3/19 22:45,91.7,8.68
running,322.6,87,2943.23,322.6,3.004,0.5,166,492210342,-1145710001,20,3.004,252,50.53,36.75,1033,22,1/3/19 22:45,93.7,8.78
running,322.6,87,2946.48,322.6,3.004,0.5,167,492210032,-1145709788,20,3.004,252,50.53,36.75,1035,22,1/3/19 22:45,94.5,8.87
running,322.8,87,2949.47,322.8,3.014,0.5,167,492209749,-1145709585,20,3.014,252,50.53,37,1035,22,1/3/19 22:45,92.7,8.78
running,322.4,87,2952.41,322.4,3.023,0.5,168,492209482,-1145709362,20,3.023,252,50.53,36.75,1041,22,1/3/19 22:45,93.7,8.78
running,322.4,87,2955.35,322.4,3.023,0,168,492209206,-1145709159,20,3.023,253,50.53,37,1064,22,1/3/19 22:45,93.7,8.59
running,322.2,87,2961,322.2,3.004,0.5,169,492208674,-1145708772,20,3.004,254,50.53,37,1039,22,1/3/19 22:45,92.7,8.68
running,322.2,87,2963.88,322.2,2.995,0.5,169,492208406,-1145708564,20,2.995,254,50.53,37.25,1032,22,1/3/19 22:45,91.7,8.68
